tracking_id	FPKM
ENSMUSG00000102693	0
ENSMUSG00000102348	0
ENSMUSG00000102592	0
ENSMUSG00000064842	0
ENSMUSG00000102343	0
ENSMUSG00000088333	0
ENSMUSG00000096126	0
ENSMUSG00000102735	0
ENSMUSG00000102269	0.162491
ENSMUSG00000104328	0
ENSMUSG00000102175	0
ENSMUSG00000103003	0
ENSMUSG00000103922	0.192224
ENSMUSG00000098104	0.530444
ENSMUSG00000103265	0
ENSMUSG00000088000	0
ENSMUSG00000025900	1.84084
ENSMUSG00000102948	0
ENSMUSG00000104123	0
ENSMUSG00000025902	11.8852
ENSMUSG00000104238	0.0508653
ENSMUSG00000051951	0.0431262
ENSMUSG00000102851	0
ENSMUSG00000103377	0
ENSMUSG00000104017	0
ENSMUSG00000103025	0
ENSMUSG00000103201	0
ENSMUSG00000089699	0
ENSMUSG00000103147	0.0763072
ENSMUSG00000103161	0
ENSMUSG00000102331	0
ENSMUSG00000033845	32.7264
ENSMUSG00000102275	0.234963
ENSMUSG00000103280	0
ENSMUSG00000104352	0
ENSMUSG00000104046	0
ENSMUSG00000103090	0
ENSMUSG00000025905	0
ENSMUSG00000103936	0
ENSMUSG00000103519	0
ENSMUSG00000093015	0
ENSMUSG00000102907	0
ENSMUSG00000033774	0.0487822
ENSMUSG00000025903	18.5372
ENSMUSG00000104217	1.46344e-07
ENSMUSG00000033813	20.8011
ENSMUSG00000062588	0.268318
ENSMUSG00000102213	0
ENSMUSG00000103845	0
ENSMUSG00000103329	0
ENSMUSG00000102135	0.763724
ENSMUSG00000103282	0
ENSMUSG00000104385	0
ENSMUSG00000102534	0
ENSMUSG00000103629	0
ENSMUSG00000033740	0.280151
ENSMUSG00000087247	1.15172
ENSMUSG00000103355	0.371118
ENSMUSG00000102706	0
ENSMUSG00000002459	0.2499
ENSMUSG00000091665	0
ENSMUSG00000033793	24.54
ENSMUSG00000091305	0
ENSMUSG00000102653	0
ENSMUSG00000085623	0
ENSMUSG00000077244	0
ENSMUSG00000048538	0.0509404
ENSMUSG00000103498	0
ENSMUSG00000102768	0
ENSMUSG00000103709	0
ENSMUSG00000103067	0
ENSMUSG00000097797	0.225019
ENSMUSG00000103903	0
ENSMUSG00000102320	0
ENSMUSG00000104226	0
ENSMUSG00000103557	0
ENSMUSG00000104428	0
ENSMUSG00000102272	0
ENSMUSG00000101571	0
ENSMUSG00000103411	0
ENSMUSG00000065625	0
ENSMUSG00000025907	17.4031
ENSMUSG00000090031	1.17527
ENSMUSG00000061024	12.8914
ENSMUSG00000099827	0
ENSMUSG00000025912	1.19546
ENSMUSG00000051285	26.2673
ENSMUSG00000098201	0
ENSMUSG00000103509	0.89052
ENSMUSG00000025911	5.3708
ENSMUSG00000067879	0.320019
ENSMUSG00000079671	2.5269
ENSMUSG00000081441	0.123578
ENSMUSG00000045210	4.94945
ENSMUSG00000097893	0.103958
ENSMUSG00000025909	0.529147
ENSMUSG00000102647	0
ENSMUSG00000086235	0
ENSMUSG00000102253	0
ENSMUSG00000093970	0
ENSMUSG00000103884	0
ENSMUSG00000084353	0
ENSMUSG00000103933	0
ENSMUSG00000076135	0
ENSMUSG00000086195	0
ENSMUSG00000104504	0
ENSMUSG00000066693	0
ENSMUSG00000102316	0
ENSMUSG00000103819	0
ENSMUSG00000102871	0
ENSMUSG00000095780	0
ENSMUSG00000099032	0.232154
ENSMUSG00000025916	0.369604
ENSMUSG00000104025	0
ENSMUSG00000087199	0
ENSMUSG00000046101	0.329169
ENSMUSG00000098234	27.9157
ENSMUSG00000093178	0
ENSMUSG00000100648	0.196403
ENSMUSG00000088585	0
ENSMUSG00000103494	0
ENSMUSG00000025915	19.3022
ENSMUSG00000046334	0
ENSMUSG00000088916	0
ENSMUSG00000093864	0
ENSMUSG00000097628	0
ENSMUSG00000100212	0
ENSMUSG00000103448	0
ENSMUSG00000101610	0.246353
ENSMUSG00000098555	0
ENSMUSG00000098163	0
ENSMUSG00000097171	0
ENSMUSG00000101314	0
ENSMUSG00000042501	0
ENSMUSG00000103810	0
ENSMUSG00000083422	0
ENSMUSG00000094979	0
ENSMUSG00000081417	0
ENSMUSG00000057715	0.411282
ENSMUSG00000103825	0
ENSMUSG00000099845	0
ENSMUSG00000103561	0
ENSMUSG00000048960	3.95328
ENSMUSG00000077318	0
ENSMUSG00000101827	0
ENSMUSG00000099498	0
ENSMUSG00000069620	0
ENSMUSG00000042414	0.0239448
ENSMUSG00000104518	0
ENSMUSG00000025938	0.381678
ENSMUSG00000067851	21.246
ENSMUSG00000088153	0
ENSMUSG00000102556	0.036994
ENSMUSG00000101171	0
ENSMUSG00000101476	0.113398
ENSMUSG00000025917	35.8905
ENSMUSG00000056763	11.1088
ENSMUSG00000102356	0
ENSMUSG00000016918	10.4197
ENSMUSG00000102166	0
ENSMUSG00000089358	0
ENSMUSG00000097711	0
ENSMUSG00000077368	0
ENSMUSG00000104209	0
ENSMUSG00000067813	0
ENSMUSG00000103492	0
ENSMUSG00000082193	2.39138
ENSMUSG00000032769	0
ENSMUSG00000081201	0
ENSMUSG00000100814	0
ENSMUSG00000101652	0
ENSMUSG00000025937	6.50443
ENSMUSG00000102982	0.26242
ENSMUSG00000077377	0
ENSMUSG00000088159	0
ENSMUSG00000073737	0.209357
ENSMUSG00000025935	43.1649
ENSMUSG00000054493	4.26184e-77
ENSMUSG00000025930	1.09745
ENSMUSG00000025932	0.283631
ENSMUSG00000095853	0
ENSMUSG00000102588	0
ENSMUSG00000092083	0.0453749
ENSMUSG00000102937	0
ENSMUSG00000104149	0
ENSMUSG00000088829	0
ENSMUSG00000100652	0
ENSMUSG00000067795	0.57302
ENSMUSG00000025925	9.53037
ENSMUSG00000104379	0.0961248
ENSMUSG00000032719	0.221602
ENSMUSG00000088943	0
ENSMUSG00000005886	10.4518
ENSMUSG00000103506	0.0275318
ENSMUSG00000103495	0
ENSMUSG00000099183	0
ENSMUSG00000102639	0
ENSMUSG00000104170	0
ENSMUSG00000087782	0
ENSMUSG00000103085	0.0384031
ENSMUSG00000102664	0.16559
ENSMUSG00000104165	0
ENSMUSG00000025921	5.62529
ENSMUSG00000025939	9.33436
ENSMUSG00000102457	0.0203911
ENSMUSG00000100959	0
ENSMUSG00000097744	0.0218906
ENSMUSG00000100868	0
ENSMUSG00000025920	4.50153
ENSMUSG00000089982	0
ENSMUSG00000100093	0
ENSMUSG00000091020	0.135843
ENSMUSG00000100272	0
ENSMUSG00000025940	15.2215
ENSMUSG00000025779	17.931
ENSMUSG00000101589	0.169792
ENSMUSG00000100110	0
ENSMUSG00000099899	0
ENSMUSG00000100398	0
ENSMUSG00000102048	0.184923
ENSMUSG00000100554	0
ENSMUSG00000089534	0
ENSMUSG00000067780	0.169454
ENSMUSG00000100053	0
ENSMUSG00000101640	0
ENSMUSG00000042686	0.377816
ENSMUSG00000104133	0
ENSMUSG00000101738	0
ENSMUSG00000025777	0.0303057
ENSMUSG00000070977	0
ENSMUSG00000101306	0
ENSMUSG00000025774	0
ENSMUSG00000073735	0
ENSMUSG00000101644	0
ENSMUSG00000099433	0
ENSMUSG00000088800	0
ENSMUSG00000025927	0
ENSMUSG00000100538	0
ENSMUSG00000085125	0
ENSMUSG00000025776	0.273451
ENSMUSG00000099895	0
ENSMUSG00000084668	0
ENSMUSG00000079658	56.9025
ENSMUSG00000025929	0
ENSMUSG00000067773	0
ENSMUSG00000101685	0
ENSMUSG00000101117	0
ENSMUSG00000102597	0
ENSMUSG00000100204	0.0552499
ENSMUSG00000065559	0
ENSMUSG00000099906	0
ENSMUSG00000065480	0
ENSMUSG00000041872	0.0570978
ENSMUSG00000089787	0
ENSMUSG00000042596	0
ENSMUSG00000100720	0.155297
ENSMUSG00000099473	0
ENSMUSG00000109887	0
ENSMUSG00000101717	0
ENSMUSG00000099591	0
ENSMUSG00000102001	0
ENSMUSG00000043760	0.0179204
ENSMUSG00000089914	0
ENSMUSG00000104095	0
ENSMUSG00000090142	1.21596
ENSMUSG00000070175	0
ENSMUSG00000099714	0
ENSMUSG00000097934	0.121219
ENSMUSG00000102121	0
ENSMUSG00000088858	0
ENSMUSG00000100929	0
ENSMUSG00000041809	4.78961
ENSMUSG00000025931	2.27338
ENSMUSG00000077314	0
ENSMUSG00000099971	0
ENSMUSG00000100819	0
ENSMUSG00000025933	2.52114
ENSMUSG00000041859	28.8435
ENSMUSG00000102633	0.0297223
ENSMUSG00000041779	7.63901
ENSMUSG00000096375	0
ENSMUSG00000093963	0
ENSMUSG00000067750	0.568401
ENSMUSG00000094436	0
ENSMUSG00000094926	0
ENSMUSG00000041722	0.161549
ENSMUSG00000085679	0
ENSMUSG00000025936	16.069
ENSMUSG00000085507	0
ENSMUSG00000086194	0.293767
ENSMUSG00000085079	0.111037
ENSMUSG00000099692	0
ENSMUSG00000100418	0
ENSMUSG00000101468	0
ENSMUSG00000097970	0.257074
ENSMUSG00000065567	0
ENSMUSG00000089553	0
ENSMUSG00000101226	0
ENSMUSG00000100775	1.33784
ENSMUSG00000065405	0
ENSMUSG00000101227	0
ENSMUSG00000073730	0
ENSMUSG00000102766	0
ENSMUSG00000041670	0
ENSMUSG00000097642	0
ENSMUSG00000097920	0
ENSMUSG00000099503	0
ENSMUSG00000026158	3.15596
ENSMUSG00000025934	81.5351
ENSMUSG00000099343	0.376001
ENSMUSG00000028033	0.904709
ENSMUSG00000097109	0.0595995
ENSMUSG00000104138	0.0265842
ENSMUSG00000082935	0.724242
ENSMUSG00000103748	0.0411191
ENSMUSG00000102398	0
ENSMUSG00000097670	0
ENSMUSG00000099997	0.886891
ENSMUSG00000026147	0.0792703
ENSMUSG00000026154	20.6698
ENSMUSG00000102495	0
ENSMUSG00000026141	0.0180927
ENSMUSG00000077463	0
ENSMUSG00000101939	3.72186
ENSMUSG00000100131	10.2206
ENSMUSG00000067736	6.69921
ENSMUSG00000101111	21.5032
ENSMUSG00000026153	2.39505
ENSMUSG00000100862	20.762
ENSMUSG00000102070	30.6175
ENSMUSG00000101249	24.1268
ENSMUSG00000026156	0.248613
ENSMUSG00000026155	22.2089
ENSMUSG00000100808	0
ENSMUSG00000099392	0
ENSMUSG00000088111	0
ENSMUSG00000100450	0
ENSMUSG00000100483	0
ENSMUSG00000073722	0
ENSMUSG00000100310	0
ENSMUSG00000101618	0
ENSMUSG00000099458	0
ENSMUSG00000103241	0
ENSMUSG00000104516	0
ENSMUSG00000058590	0
ENSMUSG00000081557	0
ENSMUSG00000095256	0
ENSMUSG00000101372	0.0337004
ENSMUSG00000086240	3.41007
ENSMUSG00000101235	0
ENSMUSG00000064433	0
ENSMUSG00000080625	0
ENSMUSG00000101514	0
ENSMUSG00000101033	0
ENSMUSG00000080391	0
ENSMUSG00000048411	0
ENSMUSG00000053185	0
ENSMUSG00000099257	0
ENSMUSG00000099492	2.76963
ENSMUSG00000101726	0
ENSMUSG00000101180	0
ENSMUSG00000098883	0
ENSMUSG00000100261	0.0553291
ENSMUSG00000096829	0
ENSMUSG00000073725	30.7332
ENSMUSG00000026063	0
ENSMUSG00000087346	0
ENSMUSG00000086151	0
ENSMUSG00000086726	0
ENSMUSG00000101093	0
ENSMUSG00000077664	0
ENSMUSG00000100592	0
ENSMUSG00000100205	0
ENSMUSG00000043716	1229.41
ENSMUSG00000098529	0
ENSMUSG00000088620	0
ENSMUSG00000082159	0
ENSMUSG00000094215	0
ENSMUSG00000070960	0.085562
ENSMUSG00000100371	0
ENSMUSG00000100237	0
ENSMUSG00000102917	0
ENSMUSG00000104433	0
ENSMUSG00000102926	0
ENSMUSG00000089395	0
ENSMUSG00000100497	0
ENSMUSG00000026064	6.25513
ENSMUSG00000086727	0
ENSMUSG00000050217	0
ENSMUSG00000100910	0
ENSMUSG00000099796	0
ENSMUSG00000100481	0.141826
ENSMUSG00000101754	0
ENSMUSG00000088750	0
ENSMUSG00000101612	0
ENSMUSG00000065260	0
ENSMUSG00000100590	0
ENSMUSG00000104230	0
ENSMUSG00000100318	0
ENSMUSG00000065223	0
ENSMUSG00000033569	0
ENSMUSG00000080849	0
ENSMUSG00000104257	0
ENSMUSG00000096866	0
ENSMUSG00000102296	0
ENSMUSG00000103209	0
ENSMUSG00000104027	0
ENSMUSG00000102407	0
ENSMUSG00000103214	0
ENSMUSG00000104100	0
ENSMUSG00000084740	0
ENSMUSG00000103889	0
ENSMUSG00000101301	0
ENSMUSG00000104221	0
ENSMUSG00000102250	0
ENSMUSG00000102317	0
ENSMUSG00000103563	0
ENSMUSG00000102465	0
ENSMUSG00000102659	0
ENSMUSG00000103924	0
ENSMUSG00000104132	0
ENSMUSG00000102747	0
ENSMUSG00000102386	0
ENSMUSG00000103004	0
ENSMUSG00000102198	0
ENSMUSG00000103746	0.247386
ENSMUSG00000042215	2.32272
ENSMUSG00000103072	0
ENSMUSG00000026134	5.83588
ENSMUSG00000101682	0.94772
ENSMUSG00000102714	0.0197227
ENSMUSG00000102093	0.375335
ENSMUSG00000004768	2.94578
ENSMUSG00000026058	0
ENSMUSG00000064688	0
ENSMUSG00000103482	0
ENSMUSG00000104498	0
ENSMUSG00000104313	0
ENSMUSG00000102865	0
ENSMUSG00000102321	0
ENSMUSG00000091318	0
ENSMUSG00000089489	0
ENSMUSG00000081402	0.288183
ENSMUSG00000042182	0.723529
ENSMUSG00000104416	0
ENSMUSG00000042197	5.46721
ENSMUSG00000102839	0
ENSMUSG00000101206	0
ENSMUSG00000101462	0.279219
ENSMUSG00000104397	0
ENSMUSG00000102336	0.0939152
ENSMUSG00000092852	0
ENSMUSG00000101223	0.864686
ENSMUSG00000026125	0.209743
ENSMUSG00000101116	0
ENSMUSG00000103521	0
ENSMUSG00000102499	0
ENSMUSG00000100524	0
ENSMUSG00000104098	0
ENSMUSG00000042111	16.8999
ENSMUSG00000101711	5.69434e-17
ENSMUSG00000026127	24.6542
ENSMUSG00000045815	0
ENSMUSG00000045174	0.0135603
ENSMUSG00000026124	0
ENSMUSG00000037529	0
ENSMUSG00000101803	0
ENSMUSG00000026126	129.807
ENSMUSG00000100280	5.30159
ENSMUSG00000103760	0
ENSMUSG00000077231	0
ENSMUSG00000103708	0
ENSMUSG00000064601	0
ENSMUSG00000103548	0
ENSMUSG00000103716	0
ENSMUSG00000102531	0
ENSMUSG00000104417	0.123439
ENSMUSG00000103096	0
ENSMUSG00000103997	0
ENSMUSG00000104201	0
ENSMUSG00000101714	0
ENSMUSG00000102279	0
ENSMUSG00000102434	0
ENSMUSG00000048874	17.7361
ENSMUSG00000103783	0.0422285
ENSMUSG00000104315	0.0599962
ENSMUSG00000026123	39.993
ENSMUSG00000102202	0.343242
ENSMUSG00000045216	19.918
ENSMUSG00000104523	0.632721
ENSMUSG00000047180	14.1374
ENSMUSG00000102762	0
ENSMUSG00000037509	2.1526
ENSMUSG00000104358	0.179926
ENSMUSG00000104002	0.408714
ENSMUSG00000037503	37.2503
ENSMUSG00000102537	0
ENSMUSG00000102612	0
ENSMUSG00000037447	17.0577
ENSMUSG00000037408	1.79187
ENSMUSG00000106081	0
ENSMUSG00000104316	0.0865126
ENSMUSG00000037470	19.61
ENSMUSG00000098752	0
ENSMUSG00000001138	6.77643
ENSMUSG00000102845	0
ENSMUSG00000037432	0.258735
ENSMUSG00000001143	11.0051
ENSMUSG00000067653	4.67231
ENSMUSG00000109510	1.34801e-05
ENSMUSG00000079610	3.7204
ENSMUSG00000010453	13.7812
ENSMUSG00000098680	0
ENSMUSG00000026121	3.89197
ENSMUSG00000046337	1.69596
ENSMUSG00000087589	1.05371
ENSMUSG00000089906	0
ENSMUSG00000077939	0
ENSMUSG00000061518	186.761
ENSMUSG00000026117	10.4123
ENSMUSG00000097291	0.168099
ENSMUSG00000037351	25.5441
ENSMUSG00000102416	0.0606095
ENSMUSG00000104237	0
ENSMUSG00000080054	1.78018
ENSMUSG00000095944	0
ENSMUSG00000026114	0
ENSMUSG00000102231	0
ENSMUSG00000050122	5.17028
ENSMUSG00000103603	0
ENSMUSG00000026112	26.764
ENSMUSG00000026131	13.3294
ENSMUSG00000096992	0.0789825
ENSMUSG00000103001	0
ENSMUSG00000103596	0
ENSMUSG00000099382	0
ENSMUSG00000084506	0
ENSMUSG00000103364	0.0375777
ENSMUSG00000105982	0
ENSMUSG00000026116	14.5037
ENSMUSG00000103016	0
ENSMUSG00000102930	0.0511236
ENSMUSG00000103159	0.0169353
ENSMUSG00000026113	8.9636
ENSMUSG00000086064	0
ENSMUSG00000102879	0.16008
ENSMUSG00000026111	39.3093
ENSMUSG00000026090	5.3815
ENSMUSG00000089767	0.298435
ENSMUSG00000104365	0
ENSMUSG00000102650	0
ENSMUSG00000026110	7.44933
ENSMUSG00000103948	0.0698922
ENSMUSG00000087233	0.17177
ENSMUSG00000060771	4.58212
ENSMUSG00000097268	1.51997e-41
ENSMUSG00000089141	0
ENSMUSG00000061584	0
ENSMUSG00000087374	0
ENSMUSG00000026085	0
ENSMUSG00000037216	2.68241
ENSMUSG00000026088	10.3995
ENSMUSG00000026087	56.9656
ENSMUSG00000058407	25.7704
ENSMUSG00000102716	0
ENSMUSG00000102541	0
ENSMUSG00000103531	0
ENSMUSG00000067604	0
ENSMUSG00000048814	0.0423078
ENSMUSG00000102447	0
ENSMUSG00000026080	1.10412
ENSMUSG00000103647	0
ENSMUSG00000104188	0
ENSMUSG00000098833	0
ENSMUSG00000103182	0
ENSMUSG00000026077	0.225326
ENSMUSG00000092553	0
ENSMUSG00000092563	0
ENSMUSG00000026083	24.3128
ENSMUSG00000026082	6.34991
ENSMUSG00000103804	0.21814
ENSMUSG00000026078	40.3295
ENSMUSG00000103046	0.508223
ENSMUSG00000037138	12.7802
ENSMUSG00000085391	0.115227
ENSMUSG00000085280	0
ENSMUSG00000087131	0.138713
ENSMUSG00000102984	0
ENSMUSG00000065629	0
ENSMUSG00000104827	0
ENSMUSG00000003135	7.56615
ENSMUSG00000102471	0
ENSMUSG00000091937	0
ENSMUSG00000057173	0.124944
ENSMUSG00000101634	0.114764
